{'短评内容': '很好', '短评打分': 5}
{'短评内容': '体验武汉老城区的很好的选择,,宾馆外面右走有个代记炸酱面,,他的武汉小吃热干面做的相当地道...建议去尝.宾馆的设施属于五星的设施.相当推荐', '短评打分': 5}
{'短评内容': '酒店的服务很好很周到，当时我们想去旅游，酒店的服务人员就给介绍附近的旅游景点，还找了导游，酒店的价格比较优惠', '短评打分': 5}
{'短评内容': '酒店整体给我的感觉不错，干净卫生，价格优惠、位置也很方便', '短评打分': 5}
{'短评内容': '酒店位置不错，属于汉口的老城中心。客房设施很好，可与五星相比。服务可以，有问必答。估计是新的，所以很干净。&lt;br /&gt;\n晚上去吃饭，点什么没有什么，很多菜都没有，最后只有点了服务员推荐的一个套餐，就这样还等了许久。大厅旁有公共上网间，但是网速太慢。&lt;br /&gt;\n总体感觉是一个比较好的连锁旅店，但是价格比一般的汉庭、莫泰、锦江要贵。', '短评打分': 3}
{'短评内容': '酒店的硬件设施舒适度非常好,就是位置不太好第一次去不是很方便.其它都还不错.', '短评打分': 5}
{'短评内容': '酒店位于巷子里面.很不好找.服务卫生都非常好,设施也不错.', '短评打分': 5}
{'短评内容': '非常好的酒店！两点印象深刻，一是大堂有一中年男子服务员，态度非常和蔼可亲，好像邻居大叔一样亲切。二是房间的床非常舒服，床垫很高级可以与五星级酒店媲美。&lt;br /&gt;\n房间设计现代简约，布局合理。很好！', '短评打分': 5}
{'短评内容': '总体来说性价比很高.一层免费上网的服务中心网速比较慢.刚进房间有故浓重的装修味道.床很舒适.装修风格超喜欢.和照片上一摸一样.感觉很好.', '短评打分': 5}
{'短评内容': '&lt;font color=&quot;Black&quot;&gt;是一家性价比比较高的酒店，房间现代而温馨，设施超过一般五星级酒店!  &lt;br /&gt;\n&lt;br /&gt;\n超大液晶电视，很舒适，插座充足，房间摆设处处体贴入微。淋浴花洒超大，水压超好，床特别舒服，美美的睡了一个晚上。服务态度也很好，印象很深刻，非常的亲切热情。总的来说很满意，下次还会来住，也会推荐给同事和朋友。', '短评打分': 5}
{'短评内容': '该用户未发表文字评论', '短评打分': 5}
{'短评内容': '手续快捷', '短评打分': 5}
{'短评内容': '很不错的一个小酒店！整个装饰色调明快，布置得很可心，服务很不错，地理位置非常棒，就是隔间效果有点不好，尤其是晚上，让我的ＢＦ非常担心。住了两天，感觉比较舒适，下次去武汉还住那里。', '短评打分': 3}
{'短评内容': '很不错的一个小酒店！整个装饰色调明快，布置得很可心，服务很不错，地理位置非常棒，就是隔间效果有点不好，尤其是晚上，让我的ＢＦ非常担心。住了两天，感觉比较舒适，下次去武汉还住那里。', '短评打分': 3}
{'短评内容': '该用户未发表文字评论', '短评打分': 5}
{'短评内容': '1、服务人员很有礼貌；&lt;br /&gt;\n2、整体装修装饰非常漂亮，使用了很明快靓丽的玻璃装饰；&lt;br /&gt;\n3、周边用餐等很方便；&lt;br /&gt;\n4、唯一不足就是要到一楼才能上网。', '短评打分': 5}
{'短评内容': '很一般的酒店，很小的房间，不算便宜的价格。', '短评打分': 3}
{'短评内容': '入住这个酒店感觉极好，性价比不错！&lt;br /&gt;\n房间设计时尚感强，又有家庭的温暖。大堂小而精，氛围好，同来的朋友都说我选对了酒店。&lt;br /&gt;\n前台服务热情有礼，做房间的阿姨和善可亲，特别是门口的行李员还没有下出租车就走过来帮我开车门，提拿行李，武汉前几天下雪天气很冷，但感觉心里暖和和的。&lt;br /&gt;\n另外这个酒店，到江汉路步行街和武汉广场都很近，需要购物的朋友', '短评打分': 5}
{'短评内容': '该用户未发表文字评论', '短评打分': 5}
{'短评内容': '我是8月25日入住這酒店的,中午的飛機去到武漢機場,根據酒店的指示,坐大巴到航空路再打的.好不容易在航空路打了的,但找來找去都找不到酒店,之後在的士上打電話給酒店前台,要前台的人跟司機聊了一大論才找得到,最後發現路標有點不對...&lt;br /&gt;\n&lt;br /&gt;\n本來預定時坐兩個晚上,但去checkin的時候就發生了一件我想也沒想過的問題,就是不能刷外幣卡,當時我身上的現金有限,', '短评打分': 3}
{'短评内容': '&lt;font face=&quot;宋体&quot;&gt;&lt;font color=&quot;Green&quot;&gt;酒店环境舒适幽雅，非常时尚,整个酒店内都是用漂亮的彩色玻璃墙面。服务还不错，房间设计有很多细节的非常人性化，大屏幕的夜晶电视,免费的宽带上网(网线接口都是2个的),插座也很多，好用，还有免费使用的漂亮的雨伞。卫生间的设计更是别出心裁。出门就是商业中心，是家很不错的', '短评打分': 5}
